id,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,revenue
2855,0,0.0,0,0.0,20,419.0,0.0,0.01,0.0,0.0,May,2,2,5,4,Returning_Visitor,True,0
2856,2,7.0,0,0.0,10,75.0,0.05,0.11,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,0
2857,2,81.6,1,0.0,32,2230.600476,0.0125,0.023125,0.0,0.0,Jul,2,2,9,1,Returning_Visitor,False,0
2858,3,125.0,1,70.0,29,705.4,0.0,0.015625,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,0
2859,0,0.0,0,0.0,10,72.0,0.08,0.11,0.0,0.6,May,3,2,1,6,Returning_Visitor,False,0
2860,0,0.0,0,0.0,13,244.16666669999998,0.0,0.030769231,0.0,0.0,Mar,2,5,3,3,Returning_Visitor,False,0
2861,5,626.0,1,66.0,77,2660.15,0.0,0.008227848000000001,41.92518987,0.0,May,1,1,3,2,Returning_Visitor,False,0
2862,0,0.0,0,0.0,42,570.1832287000001,0.01,0.016547619,0.0,0.0,Aug,2,2,1,2,Returning_Visitor,False,0
2863,2,32.2,0,0.0,11,222.5,0.0,0.015384615,0.0,0.0,Aug,2,2,1,4,Returning_Visitor,True,1
2864,0,0.0,0,0.0,48,832.0833332999999,0.038478261,0.064782609,0.0,0.0,Dec,3,2,1,3,Returning_Visitor,False,0
2865,0,0.0,0,0.0,12,121.5,0.025,0.066666667,0.0,0.0,May,2,4,1,2,Returning_Visitor,True,0
2866,0,0.0,0,0.0,16,511.2,0.0125,0.01875,0.0,0.0,Jul,2,2,3,3,Returning_Visitor,False,0
2867,0,0.0,0,0.0,4,790.0,0.0,0.05,0.0,0.0,Nov,8,1,4,3,Returning_Visitor,True,0
2868,0,0.0,0,0.0,57,3696.225342,0.0070175440000000006,0.037615417000000005,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,0
2869,7,98.46666667,0,0.0,13,257.9333333,0.0,0.016,0.0,0.0,Sep,2,2,3,4,Returning_Visitor,False,0
2870,2,132.0,1,28.2,35,1356.866667,0.0,0.010526316,0.0,0.0,Oct,2,2,4,13,Returning_Visitor,False,0
2871,0,0.0,0,0.0,3,36.0,0.066666667,0.1,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,0
2872,1,3.0,0,0.0,17,1217.430556,0.0,0.0125,0.0,0.0,May,2,5,1,4,Returning_Visitor,False,0
2873,1,0.0,0,0.0,7,88.0,0.0625,0.11666666699999999,0.0,0.8,May,3,2,1,6,Returning_Visitor,False,0
2874,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,6,1,2,Returning_Visitor,False,0
2875,0,0.0,0,0.0,2,242.5,0.0,0.05,0.0,0.0,Dec,8,13,9,20,Other,False,0
2876,0,0.0,0,0.0,2,12.0,0.0,0.1,0.0,0.0,Mar,1,1,5,3,Returning_Visitor,False,0
2877,4,48.66666667,0,0.0,66,2436.106169,0.006036216999999999,0.034560698,12.02904527,0.0,Nov,2,2,3,6,Returning_Visitor,False,0
2878,0,0.0,0,0.0,11,419.75,0.0,0.006060606,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,0
2879,2,37.0,0,0.0,7,139.33333330000002,0.0,0.011111111000000002,0.0,0.0,Mar,3,2,7,8,New_Visitor,True,0
2880,0,0.0,0,0.0,18,315.69444439999995,0.0,0.0029411759999999998,0.0,0.0,Nov,1,1,8,8,New_Visitor,False,0
2881,1,18.5,0,0.0,12,208.0,0.045454545,0.081818182,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,0
2882,0,0.0,0,0.0,43,1425.183333,0.004651163,0.006976744,0.0,0.8,May,2,6,1,1,Returning_Visitor,False,0
2883,0,0.0,0,0.0,15,259.6666667,0.0,0.026666667,0.0,0.0,May,1,1,2,2,Returning_Visitor,True,0
2884,1,45.4,0,0.0,7,352.7,0.0,0.014285714,0.0,0.0,Oct,1,1,3,4,Returning_Visitor,False,0
2885,1,7.0,2,562.0,36,1300.190476,0.010810811000000002,0.038738739,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,0
2886,3,126.5,0,0.0,36,576.8571429,0.005555556,0.01087963,0.0,0.0,Dec,1,1,4,3,Returning_Visitor,False,0
2887,5,44.0,0,0.0,54,1391.733333,0.005357143000000001,0.022619048,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,False,0
2888,0,0.0,0,0.0,2,8.0,0.0,0.1,0.0,0.0,Mar,2,4,2,1,Returning_Visitor,False,0
2889,3,172.0,0,0.0,53,1299.383333,0.0,0.0037037040000000004,0.0,0.0,Mar,2,6,7,2,Returning_Visitor,True,0
2890,2,37.33333333,0,0.0,31,1552.883333,0.0,0.008333333,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,0
2891,5,113.5,0,0.0,24,495.27380949999997,0.016666667,0.037777778,0.0,0.0,May,3,2,8,6,Returning_Visitor,False,0
2892,10,170.15,0,0.0,11,71.35,0.0,0.002352941,0.0,0.0,Aug,2,2,1,2,New_Visitor,False,0
2893,4,45.0,0,0.0,21,819.8333332999999,0.0,0.0028985509999999996,0.0,0.0,May,3,2,1,2,New_Visitor,False,0
2894,0,0.0,0,0.0,21,331.0833333,0.00952381,0.042857143,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,0
2895,0,0.0,0,0.0,8,781.0,0.028571429,0.057142857000000005,0.0,0.0,Mar,3,2,4,1,Returning_Visitor,False,0
2896,0,0.0,0,0.0,17,588.6666667000001,0.011764706000000002,0.035294118,0.0,0.0,Mar,2,4,4,1,Returning_Visitor,False,0
2897,0,0.0,0,0.0,12,819.9166667000001,0.005555556,0.040833333,0.0,0.0,May,1,1,2,3,Returning_Visitor,True,0
2898,0,0.0,0,0.0,4,34.2,0.05,0.1,0.0,0.0,Oct,2,2,1,5,Returning_Visitor,False,0
2899,5,41.7,1,114.0,401,14568.16201,0.006633907,0.020148947,3.546315545,0.0,Nov,2,2,4,1,Returning_Visitor,False,1
2900,6,253.75,3,33.0,19,569.5138889,0.023076923,0.03034188,0.0,0.2,May,3,2,2,3,Returning_Visitor,False,0
2901,0,0.0,0,0.0,5,197.0,0.0,0.06,0.0,0.0,May,2,2,7,3,Returning_Visitor,True,0
2902,0,0.0,0,0.0,9,206.6,0.0,0.005555556,0.0,0.0,Jul,2,4,3,4,New_Visitor,False,0
2903,0,0.0,0,0.0,3,17.0,0.0,0.033333333,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,0
2904,3,548.5,0,0.0,9,117.0,0.0,0.016666667,0.0,0.0,Nov,2,4,1,2,Returning_Visitor,True,0
2905,0,0.0,0,0.0,9,122.0,0.088888889,0.108333333,0.0,0.0,Nov,1,1,5,1,Returning_Visitor,False,0
2906,4,183.6,0,0.0,19,457.9,0.0,0.022222222000000003,0.0,0.0,Nov,1,1,1,4,Returning_Visitor,True,0
2907,3,23.0,0,0.0,19,723.4833332999999,0.0035087720000000003,0.022807018,17.68865669,0.0,Jul,2,2,2,2,Returning_Visitor,False,0
2908,0,0.0,0,0.0,20,1175.488095,0.0,0.021052632,0.0,0.0,Dec,3,2,3,13,Returning_Visitor,False,0
2909,4,66.33333333,2,58.16666667,38,1524.702381,0.0,0.006628788,0.0,0.0,Mar,2,2,3,2,New_Visitor,True,0
2910,0,0.0,0,0.0,29,740.5,0.0,0.009315376,0.0,0.0,May,1,1,2,4,Returning_Visitor,False,0
2911,0,0.0,0,0.0,4,40.0,0.0,0.05,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,0
2912,0,0.0,0,0.0,6,80.0,0.1,0.133333333,0.0,1.0,May,1,1,1,3,Returning_Visitor,True,0
2913,0,0.0,0,0.0,9,108.0,0.0,0.042222222000000004,0.0,0.4,May,2,2,4,4,Returning_Visitor,False,0
2914,3,209.0,0,0.0,18,412.3333333,0.0,0.01875,0.0,0.4,May,3,2,3,3,Returning_Visitor,False,0
2915,3,86.33333333,0,0.0,14,1256.333333,0.0,0.023076923,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,False,0
2916,1,11.5,0,0.0,19,887.8,0.008823529,0.032679739,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,0
2917,2,53.125,4,184.5,8,612.625,0.015384615,0.041538462000000005,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,True,0
2918,0,0.0,0,0.0,38,1608.5,0.005263158,0.034210526,0.0,0.6,May,2,2,5,1,Returning_Visitor,False,0
2919,5,93.8,0,0.0,45,2139.7,0.0,0.004081633,20.275555899999997,0.0,Sep,2,4,2,2,New_Visitor,False,1
2920,8,245.16666669999998,2,114.5,129,3098.912088,0.0,0.001704261,9.073052632000001,0.0,May,2,4,1,4,Returning_Visitor,True,0
2921,0,0.0,0,0.0,2,96.0,0.0,0.1,0.0,0.0,May,2,7,4,3,Returning_Visitor,False,0
2922,0,0.0,0,0.0,15,281.73809520000003,0.0,0.001923077,57.82473775,0.0,Nov,2,4,1,2,New_Visitor,False,1
2923,0,0.0,0,0.0,23,297.3,0.013636364,0.037207792,10.95661974,0.0,Sep,2,2,3,1,Returning_Visitor,False,1
2924,0,0.0,0,0.0,2,145.5,0.0,0.05,0.0,0.0,Nov,1,1,3,2,New_Visitor,False,0
2925,5,109.6,1,3.0,29,1980.266667,0.006060606,0.026262626,0.0,0.0,Jul,2,2,1,4,Returning_Visitor,False,1
2926,0,0.0,0,0.0,14,363.3,0.019047619,0.045986395,0.0,0.0,May,1,1,6,2,Returning_Visitor,True,0
2927,8,222.875,4,285.625,31,1622.883333,0.005405405,0.017488397,15.26399679,0.0,Dec,3,2,1,2,Returning_Visitor,False,0
2928,5,131.995614,0,0.0,35,1712.8333329999998,0.0,0.000263158,0.0,0.4,May,2,2,3,3,New_Visitor,False,0
2929,2,182.4,1,0.0,19,555.4,0.027272727000000004,0.053030303,0.0,0.0,Oct,3,2,1,2,Returning_Visitor,False,0
2930,5,89.625,2,11.5,31,1063.4202380000002,0.011111111000000002,0.019961873999999998,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,True,0
2931,0,0.0,0,0.0,11,170.5,0.0,0.018181818,0.0,0.0,Nov,1,8,1,11,Returning_Visitor,True,0
2932,4,122.5,0,0.0,66,1706.7122809999998,0.0,0.00957265,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,0
2933,5,72.5,0,0.0,31,649.3071428999999,0.0,0.001041667,35.10378279,0.0,Mar,2,7,2,2,Returning_Visitor,True,1
2934,7,51.0,3,222.0,21,654.5,0.0,0.007142857,0.0,0.0,May,2,2,1,4,New_Visitor,False,0
2935,2,12.0,0,0.0,85,3887.222321,0.000595238,0.018506494,0.0,0.0,Dec,3,2,7,3,Returning_Visitor,False,0
2936,0,0.0,2,21.0,0,0.0,0.0,0.05,0.0,0.0,Dec,1,1,4,10,New_Visitor,False,0
2937,0,0.0,0,0.0,24,473.6833333000001,0.008333333,0.00952381,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,0
2938,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,2,2,5,13,Returning_Visitor,False,0
2939,0,0.0,0,0.0,28,4446.625,0.030952381,0.07047619,0.0,0.0,Nov,2,5,1,3,Returning_Visitor,False,0
2940,2,59.4,0,0.0,86,3334.506667,0.025581395,0.050387597,0.0,0.0,Aug,2,2,7,3,Returning_Visitor,False,0
2941,2,157.0,0,0.0,5,85.5,0.0,0.025,0.0,0.0,Dec,2,4,6,2,New_Visitor,False,1
2942,3,78.0,0,0.0,3,29.0,0.033333333,0.066666667,0.0,0.0,Mar,2,2,7,2,New_Visitor,True,0
2943,0,0.0,0,0.0,10,379.0833333,0.0,0.0125,0.0,0.0,Dec,3,12,1,1,Returning_Visitor,True,0
2944,3,154.5,0,0.0,21,638.3333332999999,0.0,0.047222222,0.0,0.0,May,2,5,4,4,Returning_Visitor,False,0
2945,0,0.0,0,0.0,93,4261.842857,0.002930403,0.021080839,0.0,0.0,Mar,3,3,8,1,Returning_Visitor,False,0
2946,2,37.0,0,0.0,36,862.5738095,0.002857143,0.012698413,10.87212857,0.0,May,2,4,6,2,Returning_Visitor,False,1
2947,4,324.5,0,0.0,30,1456.783333,0.0,0.009019608,30.01288235,0.0,May,2,2,4,2,Returning_Visitor,False,1
2948,9,177.2,0,0.0,34,817.4333333,0.0,0.011111111000000002,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,0
2949,0,0.0,0,0.0,44,784.8833333,0.0,0.004761905,360.95338389999995,0.0,Dec,8,13,9,20,Other,False,1
2950,2,47.0,0,0.0,21,825.0833332999999,0.0,0.009090909,10.7929507,0.0,Mar,2,2,2,2,New_Visitor,False,1
2951,1,0.0,0,0.0,15,487.5,0.0,0.019166667,0.0,0.8,Feb,1,1,2,4,Returning_Visitor,True,0
2952,0,0.0,0,0.0,8,140.5,0.025,0.05,0.0,0.0,May,2,4,1,3,Returning_Visitor,False,0
2953,1,0.0,0,0.0,18,1489.083333,0.023529412000000003,0.046470588,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,0
2954,3,131.5,0,0.0,94,2332.109524,0.001030928,0.009450172,0.0,0.0,Nov,2,2,9,10,Returning_Visitor,False,0
2955,0,0.0,0,0.0,14,253.1,0.057142857000000005,0.078571429,0.0,0.0,June,1,1,2,3,Returning_Visitor,False,0
2956,12,509.53125,2,11.0,33,2032.599702,0.0,0.020476926,5.730539287999999,0.0,Nov,2,2,2,1,Returning_Visitor,False,0
2957,3,106.0,0,0.0,19,386.85,0.0,0.010526316,0.0,0.0,May,3,2,3,6,Returning_Visitor,False,0
2958,8,699.1666667000001,0,0.0,62,1003.965152,0.009850746,0.039110006,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,0
2959,3,117.8,0,0.0,62,2032.39696,0.0052307690000000006,0.01881429,0.0,0.0,Sep,3,2,6,4,Returning_Visitor,False,0
2960,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,June,1,1,3,2,Returning_Visitor,False,0
2961,0,0.0,0,0.0,5,465.5,0.12,0.16,0.0,0.0,May,1,1,4,3,Returning_Visitor,False,0
2962,0,0.0,0,0.0,6,82.5,0.0,0.033333333,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,0
2963,0,0.0,0,0.0,24,1884.7,0.032,0.068,0.0,0.0,Sep,2,2,4,13,Returning_Visitor,False,0
2964,4,69.83333333,0,0.0,133,4885.049069,0.002962963,0.008689192,15.95538838,0.0,Nov,1,2,1,2,Returning_Visitor,True,0
2965,2,115.8888889,2,45.5,26,1198.0241449999999,0.0038888890000000004,0.03,14.50274386,0.0,Nov,3,2,1,2,Returning_Visitor,False,0
2966,0,0.0,0,0.0,21,530.5833333,0.019047619,0.021428571,0.0,0.0,Nov,3,2,4,3,Returning_Visitor,False,0
2967,0,0.0,0,0.0,16,1061.0,0.0,0.025,0.0,0.6,May,2,4,1,3,Returning_Visitor,False,0
2968,1,6.0,0,0.0,15,500.0,0.026666667,0.073333333,19.996,0.0,Mar,2,2,3,1,Returning_Visitor,False,1
2969,0,0.0,0,0.0,17,582.4,0.066666667,0.07111111099999999,0.0,0.2,May,3,2,4,13,Returning_Visitor,False,0
2970,11,190.3125,2,43.5,22,1259.872817,0.013333333000000001,0.025185185,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,0
2971,0,0.0,0,0.0,2,21.0,0.0,0.1,0.0,1.0,May,2,2,7,1,Returning_Visitor,True,0
2972,0,0.0,0,0.0,29,1131.315476,0.021428571,0.046071429000000004,0.0,0.0,May,2,2,2,6,Returning_Visitor,True,0
2973,0,0.0,0,0.0,2,179.8,0.0,0.033333333,0.0,0.0,Nov,3,3,1,3,New_Visitor,True,0
2974,0,0.0,0,0.0,5,158.6,0.0,0.013333333000000001,0.0,0.0,Jul,1,1,4,4,Returning_Visitor,False,0
2975,6,229.0,2,40.02,71,2576.4321210000003,0.01027027,0.045526366,0.0,0.0,Oct,1,1,2,1,Returning_Visitor,True,0
2976,5,44.74,3,129.75,18,390.45666669999997,0.0,0.019230768999999998,0.0,0.0,Aug,2,2,1,4,Returning_Visitor,False,0
2977,3,14.0,0,0.0,3,18.0,0.0,0.04,0.0,0.0,Dec,2,4,3,8,Other,False,0
2978,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Aug,1,2,8,1,New_Visitor,False,0
2979,1,0.0,0,0.0,25,293.4166667,0.0,0.013461538,0.0,0.0,Nov,3,2,3,10,Returning_Visitor,True,0
2980,5,157.5,0,0.0,15,138.75,0.0125,0.025,0.0,0.0,Nov,1,1,1,2,New_Visitor,False,0
2981,4,588.2972222,0,0.0,13,631.0674602999999,0.007058824,0.033529412,0.0,0.0,Nov,2,12,7,2,Returning_Visitor,False,0
2982,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,2,4,7,1,Returning_Visitor,False,0
2983,0,0.0,0,0.0,4,86.0,0.0,0.025,0.0,0.0,Dec,2,5,1,8,New_Visitor,True,0
2984,8,86.06190476,2,186.2333333,49,1088.636905,0.015456988999999999,0.029589442999999997,0.0,0.0,June,1,1,3,3,Returning_Visitor,False,0
2985,9,199.3856838,0,0.0,38,1342.434295,0.0,0.022542075,22.02071582,0.0,Nov,2,2,2,2,Returning_Visitor,True,1
2986,0,0.0,0,0.0,3,26.0,0.066666667,0.133333333,0.0,0.0,May,3,3,1,3,Returning_Visitor,False,0
2987,0,0.0,0,0.0,2,51.0,0.0,0.05,0.0,0.0,May,3,2,1,7,Returning_Visitor,True,0
2988,0,0.0,0,0.0,6,222.4,0.0,0.033333333,63.55337685,0.0,Jul,1,1,4,4,Returning_Visitor,True,0
2989,4,118.5,1,8.5,62,2910.632251,0.0058333330000000004,0.017587302,25.05062136,0.0,Nov,3,2,1,2,Returning_Visitor,False,1
2990,1,5.0,0,0.0,40,2731.5,0.0,0.012357723999999999,0.0,0.0,Jul,2,10,2,2,Returning_Visitor,True,0
2991,3,86.0,0,0.0,22,1187.833333,0.009090909,0.027272727000000004,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,True,0
2992,0,0.0,0,0.0,10,243.2,0.02,0.04,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,0
2993,10,593.4666667,1,21.2,39,1110.966667,0.0042553190000000005,0.010992908000000001,112.44062120000001,0.0,Sep,4,2,7,2,Returning_Visitor,False,0
2994,0,0.0,0,0.0,4,56.0,0.1,0.15,0.0,0.0,May,2,2,6,3,Returning_Visitor,False,0
2995,2,36.5,0,0.0,32,770.375,0.0,0.01372549,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,0
2996,2,57.0,0,0.0,28,724.0666667,0.0074074069999999995,0.017283951000000002,32.98533333,0.0,May,1,1,1,4,Returning_Visitor,False,1
2997,6,134.36,0,0.0,22,568.9683332999999,0.017391304,0.021614907000000003,12.39204312,0.0,Sep,1,2,6,2,Returning_Visitor,True,1
2998,1,0.0,0,0.0,21,574.722619,0.0,0.018888889,6.284044913,0.0,Mar,2,2,1,2,Returning_Visitor,False,1
2999,0,0.0,0,0.0,1,612.0,0.0,0.1,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,0
3000,0,0.0,0,0.0,39,537.0,0.005128205,0.011965812,0.0,0.0,May,4,2,3,13,Returning_Visitor,False,0
3001,0,0.0,0,0.0,4,7.0,0.0,0.05,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,0
3002,4,111.0,0,0.0,4,54.0,0.0,0.028571429,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,0
3003,2,25.2,4,86.6,21,1702.5,0.016666667,0.037179487000000004,0.0,0.0,Oct,2,2,7,3,Returning_Visitor,True,0
3004,7,135.91666669999998,0,0.0,43,1719.4166670000002,0.004347826,0.026231884,4.242688406,0.0,May,1,1,3,3,Returning_Visitor,True,0
3005,0,0.0,0,0.0,16,344.4,0.023529412000000003,0.052941176,0.0,0.0,Jul,2,2,2,4,Returning_Visitor,False,0
3006,0,0.0,0,0.0,17,290.8333333,0.0,0.0125,0.0,0.4,May,2,2,3,2,Returning_Visitor,False,0
3007,0,0.0,0,0.0,10,426.5,0.0,0.02,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,0
3008,8,97.6,0,0.0,24,498.9,0.0,0.01875,5.818151241,0.0,Oct,2,2,1,2,Returning_Visitor,False,1
3009,0,0.0,0,0.0,6,56.5,0.066666667,0.11666666699999999,0.0,0.0,May,2,6,1,3,Returning_Visitor,True,0
3010,0,0.0,0,0.0,3,311.0,0.1,0.166666667,0.0,0.6,May,1,1,1,3,Returning_Visitor,False,0
3011,0,0.0,0,0.0,8,89.5,0.15,0.15833333300000002,0.0,0.8,May,3,2,1,3,Returning_Visitor,False,0
3012,0,0.0,0,0.0,4,206.5,0.05,0.05,0.0,0.0,Dec,1,1,1,8,Returning_Visitor,False,0
3013,0,0.0,0,0.0,10,246.93333330000002,0.006666666999999999,0.01,0.0,0.4,May,1,1,8,2,Returning_Visitor,False,0
3014,0,0.0,0,0.0,17,376.5166667,0.0,0.01512605,0.0,0.0,Nov,2,2,6,2,Returning_Visitor,False,0
3015,1,26.2,0,0.0,4,106.8,0.0,0.04,36.66178288,0.0,Oct,2,2,2,5,New_Visitor,False,1
3016,0,0.0,0,0.0,6,118.3,0.011111111000000002,0.07777777799999999,0.0,0.0,June,2,2,1,2,Returning_Visitor,False,0
3017,0,0.0,0,0.0,3,59.0,0.0,0.033333333,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,0
3018,5,62.0,0,0.0,125,1935.335516,0.0,0.008031495999999999,0.0,0.0,Nov,4,2,3,3,Returning_Visitor,False,0
3019,1,4.0,0,0.0,46,1107.666667,0.005925926,0.020148148,0.0,0.8,May,2,2,2,2,Returning_Visitor,False,0
3020,3,177.0,0,0.0,3,184.5,0.04,0.033333333,0.0,0.0,May,3,2,4,11,New_Visitor,False,0
3021,3,552.2,1,0.0,40,829.8,0.074418605,0.090697674,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,0
3022,12,248.22857140000002,0,0.0,66,1158.782857,0.009722221999999999,0.022569443999999998,0.0,0.0,Aug,3,2,1,3,Returning_Visitor,False,0
3023,0,0.0,0,0.0,5,239.0,0.0,0.04,0.0,0.0,Mar,2,2,9,1,Returning_Visitor,False,0
3024,4,99.0,3,112.25,46,930.0141026,0.001960784,0.016470588,0.0,0.0,Nov,1,1,3,10,Returning_Visitor,False,0
3025,1,45.5,0,0.0,10,333.25,0.0,0.018181818,9.905143745,0.0,Dec,2,2,1,2,New_Visitor,True,1
3026,1,34.0,0,0.0,7,179.0,0.0,0.028571429,53.13428571,0.0,Mar,2,4,2,8,New_Visitor,False,1
3027,0,0.0,0,0.0,3,146.4,0.0,0.016666667,0.0,0.0,Aug,3,2,1,3,Returning_Visitor,False,0
3028,0,0.0,0,0.0,7,99.75,0.0,0.028571429,0.0,0.0,Dec,8,2,1,2,New_Visitor,True,0
3029,0,0.0,0,0.0,40,1699.5833329999998,0.023076923,0.033799534,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,True,0
3030,12,651.875,3,20.0,59,3066.695513,0.0,0.010460069,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,0
3031,0,0.0,0,0.0,22,1483.8,0.0,0.01446281,0.0,0.0,Dec,4,1,1,2,Returning_Visitor,False,0
3032,5,46.14285714,0,0.0,51,1346.630231,0.007126436999999999,0.029719534,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,True,0
3033,7,84.83333333,0,0.0,57,1897.6875,0.009090909,0.017857143,0.0,0.0,Nov,1,2,3,3,Returning_Visitor,False,1
3034,11,347.7916667,0,0.0,91,2434.144872,0.002020202,0.019021966,10.51901813,0.0,Dec,2,2,4,3,Returning_Visitor,False,0
3035,0,0.0,0,0.0,32,875.9333332999998,0.031770833,0.07239583299999999,0.0,0.0,Oct,1,1,3,3,Returning_Visitor,False,0
3036,0,0.0,0,0.0,5,214.0,0.0,0.04,0.0,0.0,May,3,2,8,1,Returning_Visitor,False,0
3037,8,239.83333330000002,2,33.0,79,2650.4085019999998,0.0007662839999999999,0.005632184,0.0,0.0,May,2,4,1,6,Returning_Visitor,False,0
3038,3,40.2,0,0.0,11,201.1333333,0.0,0.02,0.0,0.0,June,2,2,2,1,New_Visitor,False,0
3039,0,0.0,0,0.0,9,250.5,0.0,0.04444444400000001,0.0,0.0,Mar,3,2,7,1,Returning_Visitor,True,0
3040,2,42.5,2,10.0,43,1543.5,0.0,0.0044444440000000005,8.671344071,0.0,Dec,8,13,9,20,Other,False,1
3041,0,0.0,0,0.0,7,53.0,0.028571429,0.057142857000000005,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,0
3042,0,0.0,0,0.0,5,162.5,0.04,0.073333333,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,0
3043,4,113.25,0,0.0,91,1746.108683,0.0,0.00428729,0.0,0.0,Nov,2,2,8,8,New_Visitor,False,0
3044,0,0.0,0,0.0,8,113.66666670000001,0.0,0.025,0.0,0.0,Nov,2,2,4,13,Returning_Visitor,False,0
3045,1,4.0,0,0.0,73,2000.618333,0.0,0.0037037040000000004,0.0,0.0,Sep,2,10,7,3,Returning_Visitor,False,0
3046,8,66.2,3,276.0,25,641.8,0.006451613,0.013978495,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,0
3047,1,4.0,0,0.0,48,1199.1606060000001,0.0,0.00070922,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,0
3048,0,0.0,2,23.0,4,57.75,0.0,0.066666667,0.0,0.0,Nov,2,5,3,1,Returning_Visitor,False,0
3049,0,0.0,0,0.0,21,464.58333330000005,0.0,0.0125,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,0
3050,4,143.0,1,20.5,10,386.15,0.0,0.015384615,64.6,0.0,Mar,1,1,7,8,Returning_Visitor,False,1
3051,1,4.0,0,0.0,15,377.5,0.0,0.002040816,69.71321409999999,0.0,Nov,8,13,9,20,Other,False,0
3052,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,False,0
3053,4,56.5,0,0.0,8,202.16666669999998,0.0,0.01,0.0,0.0,Mar,3,2,1,8,New_Visitor,True,0
3054,5,224.8,0,0.0,30,974.9,0.00625,0.0140625,25.11150884,0.0,Nov,2,2,4,4,Returning_Visitor,False,0
3055,1,22.2,2,44.4,37,400.8,0.005128205,0.002564103,0.0,0.0,Oct,2,10,1,2,Returning_Visitor,False,0
3056,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,2,7,13,Returning_Visitor,False,0
3057,0,0.0,0,0.0,4,105.5,0.0,0.05,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,False,0
3058,2,23.0,0,0.0,97,1589.183333,0.008070175,0.014967419,0.0,0.0,May,2,5,1,3,Returning_Visitor,False,0
3059,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,0
3060,11,376.5,4,63.0,104,2743.8191890000003,0.0,0.007753623,7.345321739,0.0,May,1,1,2,20,Returning_Visitor,False,0
3061,0,0.0,0,0.0,4,47.5,0.05,0.075,0.0,0.0,May,3,2,6,3,Returning_Visitor,False,0
3062,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,8,5,3,3,Returning_Visitor,True,0
3063,0,0.0,0,0.0,4,17.0,0.1,0.15,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,0
3064,1,0.0,0,0.0,21,921.6233332999999,0.0,0.01,0.0,0.0,Sep,2,2,1,2,New_Visitor,False,0
